1.215	0.994429982
1.2175	0.996775052
1.22	0.964744476
1.2225	0.899408132
1.225	0.802988005
1.2275	0.678784177
1.23	0.531063302
1.2325	0.364913279
1.235	0.186069025
1.2375	0.000715289
1.24	-0.184726755
1.2425	-0.363821786
1.245	-0.530343788
1.2475	-0.678492936
1.25	-0.803098322
1.2525	-0.899799434
1.255	-0.965199967
1.2575	-0.996988519
1.26	-0.994021817
1.2625	-0.956367444
1.265	-0.885304401
1.2675	-0.78328135
1.27	-0.653833808
1.2725	-0.501463055
1.275	-0.331480845
1.2775	-0.149825228
1.28	0.037146162
1.2825	0.22287819
1.285	0.40084792
1.2875	0.564793913
1.29	0.708937031
1.2925	0.828184958
1.295	0.918313179
1.2975	0.976115933
1.3	0.999521716
1.3025	0.98766912
1.305	0.940940173
1.3075	0.860949852
1.31	0.750491957
1.3125	0.613443115
1.315	0.454628129
1.3175	0.279651326
1.32	0.094699727
1.3225	-0.09367506
1.325	-0.278788584
1.3275	-0.454060721
1.33	-0.613249887
1.3325	-0.750675925
1.335	-0.861423697
1.3375	-0.941520058
1.34	-0.988077782
1.3425	-0.999401204
1.345	-0.975049638
1.3475	-0.91585616
1.35	-0.823900899
1.3525	-0.70243964
1.355	-0.555790101
1.3575	-0.389179817
1.36	-0.208560931
1.3625	-0.020398408
1.365	0.168560819
1.3675	0.351529551
1.37	0.521924224
1.3725	0.673602246
1.375	0.801084195
1.3775	0.899752812
1.38	0.966021544
1.3825	0.997466413
1.385	0.992916332
1.3875	0.952498445
1.39	0.877636664
1.3925	0.771003301
1.395	0.636425347
1.3975	0.478748639
1.4	0.303664665
1.4025	0.11750615
1.405	-0.072981262
1.4075	-0.260883048
1.41	-0.43936673
1.4125	-0.601930612
1.415	-0.742641235
1.4175	-0.856350878
1.42	-0.9388871
1.4225	-0.987207281
1.425	-0.999512421
1.4275	-0.975315851
1.43	-0.915464198
1.4325	-0.822109641
1.435	-0.698634298
1.4375	-0.54952932
1.44	-0.380232963
1.4425	-0.196933418
1.445	-0.006343497
1.4475	0.184544649
1.45	0.368715839
1.4525	0.539389822
1.455	0.690271389
1.4575	0.815783397
1.46	0.911274055
1.4625	0.973190723
1.465	0.999213687
1.4675	0.988344809
1.47	0.940947616
1.4725	0.858737145
1.475	0.74471974
1.4775	0.603084839
1.48	0.439052575
1.4825	0.258682676
1.485	0.068651616
1.4875	-0.123993838
1.49	-0.312097606
1.4925	-0.488660148
1.495	-0.647099323
1.4975	-0.781496513
1.5	-0.886818786
1.5025	-0.959108723
1.505	-0.995634692
1.5075	-0.99499582
1.51	-0.957177561
1.5125	-0.883555589
1.515	-0.776847685
1.5175	-0.64101521
1.52	-0.481117675
1.5225	-0.303125676
1.525	-0.113699057
1.5275	0.080061493
1.53	0.270880188
1.5325	0.451579301
1.535	0.615349482
1.5375	0.756007039
1.54	0.868228455
1.5425	0.947753191
1.545	0.991547009
1.5475	0.99791951
1.55	0.966591248
1.5525	0.898707708
1.555	0.796799412
1.5575	0.664689458
1.56	0.507351791
1.5625	0.330725406
1.565	0.141491347
1.5675	-0.053179152
1.57	-0.245895944
1.5725	-0.429330404
1.575	-0.596494406
1.5775	-0.741007191
1.58	-0.857339938
1.5825	-0.941028602
1.585	-0.9888468
1.5875	-0.998931979
1.59	-0.970859864
1.5925	-0.905664164
1.595	-0.805800542
1.5975	-0.675056051
1.6	-0.518407269
1.6025	-0.341832393
1.605	-0.152084325
1.6075	0.043566693
1.61	0.237611117
1.6125	0.422588205
1.615	0.591373138
1.6175	0.737452103
1.62	0.855174696
1.6225	0.939973821
1.625	0.988544485
1.6275	0.998974429
1.63	0.970821362
1.6325	0.905133612
1.635	0.804413177
1.6375	0.672522395
1.64	0.514537619
1.6425	0.336555386
1.645	0.145458405
1.6475	-0.051349696
1.65	-0.246230694
1.6525	-0.431608084
1.655	-0.600261937
1.6575	-0.745610773
1.66	-0.86196946
1.6625	-0.944772968
1.665	-0.990757127
1.6675	-0.99808918
1.67	-0.966442821
1.6725	-0.897014596
1.675	-0.792480783
1.6775	-0.656896223
1.68	-0.495538843
1.6825	-0.314705756
1.685	-0.121468749
1.6875	0.076601386
1.69	0.271730984
1.6925	0.456248534
1.695	0.622886631
1.6975	0.765068969
1.7	0.877171003
1.7025	0.954743916
1.705	0.99469291
1.7075	0.995402613
1.71	0.956804449
1.7125	0.880383089
1.715	0.769121494
1.7175	0.627386484
1.72	0.460759159
1.7225	0.275816662
1.725	0.079873762
1.7275	-0.119305633
1.73	-0.313815701
1.7325	-0.495922527
1.735	-0.658372062
1.7375	-0.794679942
1.74	-0.89939156
1.7425	-0.968301913
1.745	-0.998626296
1.7475	-0.989114858
1.75	-0.940106217
1.7525	-0.85351777
1.755	-0.73277284
1.7575	-0.582667339
1.76	-0.40918105
1.7625	-0.219240883
1.765	-0.020445425
1.7675	0.17923833
1.77	0.371793975
1.7725	0.549477677
1.775	0.705130187
1.7775	0.832466312
1.78	0.926330091
1.7825	0.982905258
1.785	0.999872354
1.7875	0.976505921
1.79	0.913707649
1.7925	0.813973878
1.795	0.681298525
1.7975	0.521015114
1.8	0.339584084
1.8025	0.144333773
1.805	-0.056834596
1.8075	-0.255766079
1.81	-0.444382476
1.8125	-0.615010706
1.815	-0.760695726
1.8175	-0.87548522
1.82	-0.954674341
1.8225	-0.995000398
1.825	-0.99477935
1.8275	-0.953978322
1.83	-0.874220941
1.8325	-0.75872501
1.835	-0.612174816
1.8375	-0.440533056
1.84	-0.250799833
1.8425	-0.05072841
1.845	0.151490799
1.8475	0.34756515
1.85	0.529439932
1.8525	0.689629811
1.855	0.821527899
1.8575	0.919679649
1.86	0.980010166
1.8625	0.999995393
1.865	0.9787699
1.8675	0.917166589
1.87	0.817686423
1.8725	0.684399148
1.875	0.522778874
1.8775	0.339481041
1.88	0.142069797
1.8825	-0.061293105
1.885	-0.262185156
1.8875	-0.452271803
1.89	-0.623652588
1.8925	-0.769190341
1.895	-0.882809662
1.8975	-0.959752179
1.9	-0.99677777
1.9025	-0.992303188
1.905	-0.946472045
1.9075	-0.861153002
1.91	-0.739865942
1.9125	-0.587638963
1.915	-0.410801873
1.9175	-0.216724618
1.92	-0.013511351
1.9225	0.190337192
1.925	0.386278994
1.9275	0.566088885
1.93	0.722204499
1.9325	0.848045457
1.935	0.938292285
1.9375	0.989113162
1.94	0.998328769
1.9425	0.965508062
1.945	0.891990659
1.9475	0.780834627
1.95	0.636691587
1.9525	0.465614134
1.955	0.274803455
1.9575	0.072307588
1.96	-0.133317093
1.9625	-0.33336697
1.965	-0.519359641
1.9675	-0.683394136
1.97	-0.81848759
1.9725	-0.91887397
1.975	-0.980252022
1.9775	-0.999971709
1.98	-0.977150958
1.9825	-0.912717494
1.985	-0.809373684
1.9875	-0.671485595
1.99	-0.504900729
1.9925	-0.316701923
1.995	-0.114907705
1.9975	0.09186829
2	0.294784427
2.0025	0.485149084
2.005	0.654793409
2.0075	0.796422822
2.01	0.903932104
2.0125	0.972670387
2.015	0.999644494
2.0175	0.98365163
2.02	0.925335455
2.0225	0.827162838
2.025	0.693321979
2.0275	0.529546008
2.03	0.342869374
2.0325	0.141327301
2.035	-0.066388933
2.0375	-0.271306154
2.04	-0.464556799
2.0425	-0.637763065
2.045	-0.783401034
2.0475	-0.895128903
2.05	-0.968064961
2.0525	-0.999003038
2.055	-0.98655583
2.0575	-0.931219608
2.06	-0.835357176
2.0625	-0.703099527
2.065	-0.540170161
2.0675	-0.353639442
2.07	-0.151619424
2.0725	0.057087733
2.075	0.263372592
2.0775	0.458215892
2.08	0.633083287
2.0825	0.78030009
2.085	0.893389521
2.0875	0.967359499
2.09	0.9989252
2.0925	0.986657363
2.095	0.931049556
2.0975	0.834501121
2.1	0.70121625
2.1025	0.537023296
2.105	0.349121985
2.1075	0.145769394
2.11	-0.064081684
2.1125	-0.271176202
2.115	-0.466364908
2.1175	-0.641008967
2.12	-0.787363286
2.1225	-0.898921454
2.125	-0.970706906
2.1275	-0.999497176
2.13	-0.983971059
2.1325	-0.924771836
2.135	-0.824483455
2.1375	-0.68752038
2.14	-0.519935687
2.1425	-0.32915564
2.145	-0.123652276
2.1475	0.087431624
2.15	0.294688655
2.1525	0.48886597
2.155	0.661278867
2.1575	0.804200274
2.16	0.911208614
2.1625	0.977478324
2.165	0.999999815
2.1675	0.977718719
2.17	0.911587896
2.1725	0.804529528
2.175	0.66130865
2.1775	0.48832348
2.18	0.293321656
2.1825	0.085054861
2.185	-0.127112836
2.1875	-0.33362545
2.19	-0.525165513
2.1925	-0.693075083
2.195	-0.82974828
2.1975	-0.928977497
2.2	-0.98623747
2.2025	-0.998894096
2.205	-0.966328274
2.2075	-0.88996882
2.21	-0.773232637
2.2125	-0.621374475
2.215	-0.441252787
2.2175	-0.241021986
2.22	-0.029764818
2.2225	0.182918648
2.225	0.387346855
2.2275	0.574197668
2.23	0.734934264
2.2325	0.862196511
2.235	0.950139849
2.2375	0.994705968
2.24	0.993812664
2.2425	0.947453879
2.245	0.857704988
2.2475	0.72863275
2.25	0.566113675
2.2525	0.377568801
2.255	0.171626734
2.2575	-0.042269836
2.26	-0.254296265
2.2625	-0.454697009
2.265	-0.634234888
2.2675	-0.784617874
2.27	-0.898883627
2.2725	-0.971723889
2.275	-0.999733523
2.2775	-0.98157241
2.28	-0.918032385
2.2825	-0.812005761
2.285	-0.66835651
2.2875	-0.49369972
2.29	-0.296099182
2.2925	-0.084696839
2.295	0.130708964
2.2975	0.340117038
2.3	0.533787739
2.3025	0.702696638
2.305	0.838956309
2.3075	0.936186463
2.31	0.989814983
2.3125	0.997295551
2.315	0.95823139
2.3175	0.874398991
2.32	0.749670328
2.3225	0.589836815
2.325	0.402342881
2.3275	0.195941285
2.33	-0.019713962
2.3325	-0.234518208
2.335	-0.438389326
2.3375	-0.621741293
2.34	-0.775935919
2.3425	-0.893691405
2.345	-0.969428331
2.3475	-0.999536535
2.35	-0.982550014
2.3525	-0.919221243
2.355	-0.812491019
2.3575	-0.667354864
2.36	-0.490631899
2.3625	-0.290646764
2.365	-0.076839287
2.3675	0.140679859
2.37	0.351606689
2.3725	0.545932078
2.375	0.714417459
2.3775	0.849035413
2.38	0.94335406
2.3825	0.992846778
2.385	0.995112207
2.3875	0.949993737
2.39	0.859592388
2.3925	0.728172081
2.395	0.561961387
2.3975	0.368860856
2.4	0.158069527
2.4025	-0.060351801
2.405	-0.275959906
2.4075	-0.478428274
2.41	-0.658042186
2.4125	-0.806166015
2.415	-0.915660192
2.4175	-0.981227624
2.42	-0.999672672
2.4225	-0.97005987
2.425	-0.8937644
2.4275	-0.774411455
2.43	-0.617707007
2.4325	-0.431167717
2.435	-0.223762642
2.4375	-0.005483704
2.44	0.213134603
2.4425	0.421523223
2.445	0.609589808
2.4475	0.768208486
2.45	0.889664336
2.4525	0.968030823
2.455	0.999461653
2.4575	0.982382524
2.46	0.917573097
2.4625	0.808134779
2.465	0.659345446
2.4675	0.478407752
2.47	0.274102891
2.4725	0.056366318
2.475	-0.164194153
2.4775	-0.376814579
2.48	-0.571100344
2.4825	-0.737535196
2.485	-0.867948889
2.4875	-0.955920397
2.49	-0.997096676
2.4925	-0.989411046
2.495	-0.933190096
2.4975	-0.831143426
2.5	-0.688236302
2.5025	-0.511451031
2.505	-0.309448373
2.5075	-0.092145274
2.51	0.129770582
2.5125	0.345365735
2.515	0.543999652
2.5175	0.715850654
2.52	0.852403026
2.5225	0.946871083
2.525	0.994538986
2.5275	0.992999155
2.53	0.942277092
2.5325	0.844835993
2.535	0.705460458
2.5375	0.531024626
2.54	0.330155793
2.5425	0.112809856
2.545	-0.110220647
2.5475	-0.32784167
2.55	-0.529209463
2.5525	-0.704271627
2.555	-0.844270371
2.5575	-0.942182722
2.56	-0.993075461
2.5625	-0.994356715
2.565	-0.945911232
2.5675	-0.850112131
2.57	-0.711708063
2.5725	-0.537590963
2.575	-0.336455598
2.5775	-0.118367579
2.58	0.105738817
2.5825	0.324608041
2.585	0.527228513
2.5875	0.703387357
2.59	0.844186621
2.5925	0.942494851
2.595	0.993310969
2.5975	0.994021791
2.6	0.94453974
2.6025	0.84731338
2.605	0.707209712
2.6075	0.531273743
2.61	0.328377
2.6125	0.10877241
2.615	-0.116422259
2.6175	-0.335786447
2.62	-0.538175964
2.6225	-0.713289919
2.625	-0.852196521
2.6275	-0.947790851
2.63	-0.995161035
2.6325	-0.99184381
2.635	-0.937956029
2.6375	-0.83619493
2.64	-0.691706646
2.6425	-0.511829188
2.645	-0.305722557
2.6475	-0.08390448
2.65	0.142284809
2.6525	0.361261591
2.655	0.56179197
2.6575	0.733569073
2.66	0.867744448
2.6625	0.957386183
2.665	0.997839912
2.6675	0.986973765
2.67	0.925294212
2.6725	0.81592634
2.675	0.664459064
2.6775	0.478662746
2.68	0.26809332
2.6825	0.043602939
2.685	-0.183217913
2.6875	-0.400638233
2.69	-0.597393442
2.6925	-0.763270056
2.695	-0.889637677
2.6975	-0.969900516
2.7	-0.999844692
2.7025	-0.977862884
2.705	-0.905044168
2.7075	-0.785123877
2.71	-0.624295549
2.7125	-0.430894242
2.715	-0.214967224
2.7175	0.012245975
2.72	0.238897363
2.7225	0.453147892
2.725	0.643786302
2.7275	0.800817054
2.73	0.915986456
2.7325	0.98321918
2.735	0.998941955
2.7375	0.96227703
2.74	0.875094744
2.7425	0.741921932
2.745	0.569710401
2.7475	0.367477152
2.75	0.14583478
2.7525	-0.08356362
2.755	-0.308636115
2.7575	-0.517508115
2.76	-0.699139583
2.7625	-0.843910113
2.765	-0.944130806
2.7675	-0.994455566
2.77	-0.992169691
2.7725	-0.937339993
2.775	-0.832817974
2.7775	-0.684095317
2.78	-0.499018823
2.7825	-0.287379375
2.785	-0.060396318
2.7875	0.169875734
2.79	0.391186387
2.7925	0.591741362
2.795	0.76083211
2.7975	0.889409488
2.8	0.97057065
2.8025	0.999932845
2.805	0.975873697
2.8075	0.899624626
2.81	0.775211836
2.8125	0.609247469
2.815	0.410581535
2.8175	0.189832758
2.82	-0.041176943
2.8225	-0.270054333
2.825	-0.484499415
2.8275	-0.672967017
2.83	-0.825289832
2.8325	-0.933229188
2.835	-0.990923619
2.8375	-0.995210639
2.84	-0.945803893
2.8425	-0.845315555
2.845	-0.699122193
2.8475	-0.515080733
2.85	-0.303109355
2.8525	-0.074655469
2.855	0.157920809
2.8575	0.382014582
2.86	0.585459457
2.8625	0.757189132
2.865	0.887841285
2.8675	0.970270678
2.87	0.999943244
2.8725	0.975189227
2.875	0.897301068
2.8775	0.770470087
2.88	0.601564822
2.8825	0.399762523
2.885	0.176053369
2.8875	-0.05735597
2.89	-0.287707167
2.8925	-0.502387336
2.895	-0.689620335
2.8975	-0.839114338
2.9	-0.942629989
2.9025	-0.994437655
2.905	-0.991638221
2.9075	-0.934329285
2.91	-0.825607023
2.9125	-0.67140299
2.915	-0.480164224
2.9175	-0.262393701
2.92	-0.030075944
2.9225	0.203980926
2.925	0.426850679
2.9275	0.626203181
2.93	0.790987847
2.9325	0.91204839
2.935	0.982634545
2.9375	0.998782029
2.94	0.959539139
2.9425	0.867026849
2.945	0.726328417
2.9475	0.545214002
2.95	0.333714981
2.9525	0.103571086
2.955	-0.132419325
2.9575	-0.361110023
2.96	-0.569739261
2.9625	-0.746642953
2.965	-0.881908753
2.9675	-0.967934267
2.97	-0.999857797
2.9725	-0.975837045
2.975	-0.89715957
2.9775	-0.768178185
2.98	-0.596074235
2.9825	-0.390461412
2.985	-0.162851727
2.9875	0.073986855
2.99	0.306745404
2.9925	0.52232168
2.995	0.708558471
2.9975	0.854930963
3	0.953144185
3.0025	0.997606485
3.005	0.985751803
3.0075	0.918191976
3.01	0.798689809
3.0125	0.633953749
3.015	0.433265126
3.0175	0.207958436
3.02	-0.029216413
3.0225	-0.264814149
3.025	-0.485455911
3.0275	-0.678589605
3.03	-0.833205621
3.0325	-0.940466988
3.035	-0.994217788
3.0375	-0.991340374
3.04	-0.931940459
3.0425	-0.819348862
3.045	-0.659939106
3.0475	-0.462770612
3.05	-0.239077197
3.0525	-0.001629591
3.055	0.235992035
3.0575	0.460174168
3.06	0.658050373
3.0625	0.81824128
3.065	0.93151148
3.0675	0.991305285
3.07	0.994130093
3.0725	0.939764706
3.075	0.831279955
3.0775	0.67486973
3.08	0.479501437
3.0825	0.256405355
3.085	0.018431774
3.0875	-0.22068745
3.09	-0.447130605
3.0925	-0.647785478
3.095	-0.811010126
3.0975	-0.927310831
3.1	-0.989897622
3.1025	-0.995084679
3.105	-0.942511778
3.1075	-0.835173241
3.11	-0.679251964
3.1125	-0.483767456
3.115	-0.260057659
3.1175	-0.021124106
3.12	0.219121922
3.1225	0.446668654
3.125	0.648221452
3.1275	0.811981094
3.13	0.928337056
3.1325	0.990434923
3.135	0.994584236
3.1375	0.940482279
3.14	0.831239998
3.1425	0.673207763
3.145	0.47561046
3.1475	0.250012607
3.15	0.009644305
3.1525	-0.231372877
3.155	-0.458854882
3.1575	-0.6593904
3.16	-0.821133151
3.1625	-0.934504323
3.165	-0.992763361
3.1675	-0.992412906
3.17	-0.933413304
3.1725	-0.819193295
3.175	-0.656455457
3.1775	-0.454787163
3.18	-0.226099366
